Site name,Site code,Date ,Date (formatted),Month,Year,Season,Lattitude,Longitude,Time,T-C,DO mgO2/l,Sal ppt,pH,Turbidity NTU,Conductivity uS/cm,TDS mg/l,NO3-N mgN/l,NO2-N mgN/l,NH4-N mgN/l,Ntot mgN/l,SRP - PO4-P mgP/l,TSP - PO4-P mgP/l,Ptot mgP/l,SiO2 mgSiO2/l,SiO2 mgSi/l,Alkalinity (mol/L),Alkalinity (umol/L),Na(mg/l),Mg (mg/l),K (mg/l),Ca (mg/l),Cl-(mg/l),SO4 (mg/l),Fucoxanthin nmol/L,Violaxanthin nmol/L,Diadinoxanthin nmol/L,Diatoxanthin nmol/L,Lutein nmol/L,Zeaxanthin nmol/L,Canthaxanthin nmol/L,Chl a nmol/L,Chl a'1 nmol/L,Chl a'2 nmol/L,
Mai Linh bridge,D2,04/01/2019,04/01/2019,1,2019,DRY,20.9365,105.7271,8h25,17.1,2.52,0.52,6.41,150.7,1003,0.6412,0.052,0.004,7.344,10.86,1.591,2.758,4.223,23.412,10.926,7.2,7200,44.228,21.12,38.214,68.8,78.1,19.64,1.267,0,0,1.321,4.536,3.294,0.279,0,0.779,0
Mai Linh bridge,D2,15/02/2019,15/02/2019,2,2019,DRY,20.9365,105.7271,8h40,23.2,0.25,0.27,6.37,115.7,523.5,0.3355,0.007,0.004,11.082,15.22,0.903,0.963,1.702,15.012,7.006,4.65,4650,16,13.92,12.792,46.4,33.725,9.554,0,0,0,0.243,1.196,0.531,0,0.56,0,0.114
Mai Linh bridge,D2,05/03/2019,05/03/2019,3,2019,DRY,20.9365,105.7271,9h50,24.59,1.02,0.27,7.12,185.7,525.8,0.3373,0.007,0.004,5.852,7.88,0.68,0.769,1.27,12.042,5.62,3.75,3750,22.244,12.48,15.089,40,42.6,17.765,0.073,0,0,0.037,0.471,0.244,0,0.31,0.102,0
Mai Linh bridge,D2,11/04/2019,11/04/2019,4,2019,DRY,20.9365,105.7271,8h10,28.4,1.38,0.21,6.45,56.7,428.3,0.2739,0.143,0.326,4.017,6.12,0.148,0.204,0.431,8.382,3.912,2.8,2800,20.364,7.68,11,36.8,31.95,25.196,1.629,0.661,3.852,0.8,2.737,0.878,2.369,26.009,4.591,2.634
Mai Linh bridge,D2,15/05/2019,15/05/2019,5,2019,DRY,20.9365,105.7271,8h10,29.16,3.35,0.27,6.63,31.5,530.5,0.3387,0.367,0.601,5.672,7.2,0.086,0.174,0.342,11.537,5.384,3,3000,36.759,9.6,12.156,40,46.15,30.097,1.653,0.408,0,0.297,1.66,0.683,0.818,17.107,2.62,1.184
Mai Linh bridge,D2,20/06/2019,21/06/2019,6,2019,DRY,20.9365,105.7271,9h33,32.06,0.91,0.2,6.9,40.5,396,0.2533,0.179,0.129,2.994,4.08,0.212,0.245,0.463,11.817,5.515,2.6,2600,22.357,9.6,9.583,33.6,30.175,17.45,7.835,0.606,1.788,0.391,1.933,1.085,0.218,22.983,6.004,4.388
Mai Linh bridge,D2,09/07/2019,09/07/2019,7,2019,DRY,20.9365,105.7271,10h10,32.86,3.56,0.18,6.91,79.1,360,0.231,,,,4.92,0.058,0.097,0.499,12.169,5.679,2.5,2500,,7.68,,33.6,26.625,17.103,5.039,0.72,1.954,0.355,3.56,1.708,0.443,39.606,8.267,5.161
Mai Linh bridge,D2,07/08/2019,07/08/2019,8,2019,DRY,20.9365,105.7271,7h50,29.26,1.34,0.11,6.51,35.7,237.8,0.1525,,,,5.04,,,,9.725,4.538,1.75,1750,,5.76,,26.4,15.975,20.095,,,,,,,,,,
Mai Linh bridge,D2,06/09/2019,06/09/2019,9,2019,DRY,20.9365,105.7271,8h25,29.9,0.98,0.11,6.57,45.7,241.3,0.1542,,,,4.16,,,,8.719,4.069,1.8,1800,,6.24,,24.8,15.975,14.406,,,,,,,,,,
Mai Linh bridge,D2,11/10/2019,11/10/2019,10,2019,DRY,20.9365,105.7271,8h50,28.12,1.6,0.27,6.55,34.7,522.1,0.3337,,,,11.48,,,,13.535,6.316,2.15,2150,,10.08,,40,40.825,37.247,,,,,,,,,,
Mai Linh bridge,D2,11/11/2019,11/11/2019,11,2019,DRY,20.9365,105.7271,8h10,24.4,1.1,0.42,6.83,125.7,814.5,0.5214,,,,10.08,,,,,,,,,,,,,,,,,,,,,,,
Mai Linh bridge,D2,06/12/2019,06/12/2019,12,2019,DRY,20.9365,105.7271,9h40,20.1,1.02,0.47,6.73,169.7,900.5,0.5769,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mai Linh bridge,D2,10/01/2020,10/01/2020,1,2020,DRY,20.9365,105.7271,9h18,23.75,1.7,0.31,7.32,78.7,601.5,0.3826,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ba Tha,D3,07/02/2018,07/02/2018,2,2018,DRY,20.8058,105.7072,10h47,15.98,4.34,0.11,6.75,295,232.2,0.1492,1.479,0.309,0.845,3.5,0.055,0.153,0.25,7.403,3.455,1.25,1250,9.2,6.24,8.5,24.8,17.75,17.209,,,,,,,,,,
Ba Tha,D3,07/03/2018,07/03/2018,3,2018,DRY,20.8058,105.7072,,26.44,1.59,0.15,7.04,51,304.6,0.1954,1.015,0.209,0.767,3.08,0.085,0.102,0.295,8.159,3.808,1.4,1400,7.947,7.68,8.8,28.8,21.3,20.479,,,,,,,,,,
Ba Tha,D3,05/04/2018,05/04/2018,4,2018,DRY,20.8058,105.7072,10h35,26.18,2.24,0.1,7.01,70.5,224,0.1433,1.153,0.194,0.409,2.54,0.014,0.067,0.212,7.286,3.4,1.5,1500,9.762,6.72,6.514,22.4,17.75,12.073,,,,,,,,,,
Ba Tha,D3,15/05/2018,15/05/2018,5,2018,WET,20.8058,105.7072,14h35,31.43,4.13,0.13,6.89,66.1,271.1,0.1721,1.168,0.396,0.797,3.04,0.233,0.272,0.432,5.163,2.409,1.55,1550,10.891,6.24,7.118,24.8,21.3,12.524,6.779,0.28,0,1.025,3.654,0,0.336,6.258,4.032,0.386
Ba Tha,D3,06/06/2018,06/06/2018,6,2018,WET,20.8058,105.7072,9,30.24,1.97,0.1,6.77,155,224.7,0.1441,0.752,0.298,0.592,2.02,0.09,0.166,0.311,9.129,4.26,1.45,1450,9.348,5.76,5.945,24,17.75,15.692,0,0.224,0,0.249,1.767,0,0.109,0.832,7.93,0.315
Ba Tha,D3,11/07/2018,11/07/2018,7,2018,WET,20.8058,105.7072,9h50,31.11,2.18,0.11,7,113.5,237.2,0.1519,0.4,0.09,0.842,1.76,0.095,0.112,0.266,10.613,4.953,1.85,1850,7.2,7.2,6.635,26.4,14.2,10.066,2.692,0.375,1.542,0.325,2.759,0,0.139,14.862,2.853,1.783
Ba Tha,D3,08/08/2018,08/08/2018,8,2018,WET,20.8058,105.7072,10h10,30.4,2.75,0.1,6.85,27.7,221.1,0.1417,0.182,0.26,1.692,2.64,0.154,0.202,0.338,8.966,4.184,1.65,1650,9.315,5.28,8.2,22.4,15.975,11.947,2.839,0.501,2.768,0,2.919,0,0.338,25.231,5.297,2.271
Ba Tha,D3,06/09/2018,06/09/2018,9,2018,WET,20.8058,105.7072,10h25,30.5,1.65,0.09,6.65,27,189.9,0.1205,0.29,0.115,1.373,2.42,0.11,0.157,0.296,7.94,3.705,1.5,1500,7.895,5.28,5.795,21.6,12.425,6.372,1.236,0.333,1.307,0,1.195,0,0.126,13.57,2.886,1.87
Ba Tha,D3,11/10/2018,11/10/2018,10,2018,DRY,20.8058,105.7072,10h,26.95,1.57,0.1,6.38,60.7,216.4,0.1412,0.818,0.102,0.866,2.48,0.063,0.077,0.187,10.063,4.696,2.75,2750,9.425,7.2,6.136,25.6,12.425,11.486,0.464,0.102,0,0.085,0.681,0.445,0.102,5.062,0.788,0.557
Ba Tha,D3,05/11/2018,05/11/2018,11,2018,DRY,20.8058,105.7072,10h,26.85,2.6,0.15,6.48,59.3,309.6,0.1983,0.804,0.068,1.473,3.12,0.037,0.083,0.338,12.024,5.611,2.1,2100,10.11,8.16,8.552,29.6,17.75,12.91,1.567,0.507,0,0,5.108,0.962,0.085,4.08,3.149,0.583
Ba Tha,D3,11/12/2018,11/12/2018,12,2018,DRY,20.8058,105.7072,9h25,21.69,1.15,0.36,6.9,44.9,688.7,0.4407,0.193,0.268,6.622,8.28,0.384,0.463,1.069,16.304,7.609,3.8,3800,28.276,12,11.684,44.8,31.95,8.802,0.376,0.036,0.151,0.085,0.801,0.452,0.093,0.425,0.282,0
Ba Tha,D3,04/01/2019,04/01/2019,1,2019,DRY,20.8058,105.7072,9h25,16.99,3.55,0.12,6.36,56.5,250.7,0.1608,1.718,0.129,3.246,5.82,0.108,0.167,0.24,9.808,4.577,2,2000,9.783,8.16,9.31,29.6,19.525,19.021,0.737,0.156,0,0.121,0.917,1.021,0.059,4.495,0.505,0.891
Ba Tha,D3,15/02/2019,15/02/2019,2,2019,DRY,20.8058,105.7072,9h40,23.46,1.85,0.12,6.14,32.7,363.1,0.2329,1.018,0.124,2.19,4.82,0.044,0.095,0.227,7.46,3.481,1.8,1800,8.988,6.72,7.833,27.2,17.75,14.718,0.674,0.052,0,0.065,1.422,0.133,0.101,3.035,0.413,0.643
Ba Tha,D3,05/03/2019,05/03/2019,3,2019,DRY,20.8058,105.7072,10h50,24.84,1.75,0.15,6.34,488,305.3,0.1945,1.031,0.144,3.675,5.98,0.073,0.12,0.238,8.416,3.927,2.2,2200,10.363,9.12,5.621,32.8,19.525,25.637,0.509,0.175,0.629,0.12,1.007,0.611,0.209,8.617,1.136,0.936
Ba Tha,D3,11/04/2019,11/04/2019,4,2019,DRY,20.8058,105.7072,9h10,29.21,1.46,0.16,6.48,52.3,326.8,0.2091,0.904,0.234,3.061,4.82,0.142,0.162,0.317,7.745,3.614,2.3,2300,12.364,8.64,10.238,32,23.075,13.41,1.207,0.39,0,0.117,2.19,0.322,0.31,10.258,1.51,0.77
Ba Tha,D3,15/05/2019,15/05/2019,5,2019,DRY,20.8058,105.7072,9h0,29.35,1.9,0.15,6.62,57.2,302.2,0.192,0.95,0.217,4.514,6.24,0.117,0.174,0.606,9.307,4.343,1.95,1950,9.367,7.68,9.174,28.8,19.525,15.262,1.783,0.131,0,0.17,0.884,0.342,0.22,9.618,1.652,0.753
Ba Tha,D3,20/06/2019,21/06/2019,6,2019,DRY,20.8058,105.7072,10h41,32.36,1.02,0.11,6.89,65.5,248.6,0.157,0.519,0.118,1.003,2.24,0.031,0.094,0.241,10.455,4.879,1.7,1700,9.643,6.24,9.166,23.2,19.525,8.714,2.673,0.431,2.194,0.286,1.62,1.279,0.353,19.745,3.873,4.73
Ba Tha,D3,09/07/2019,09/07/2019,7,2019,DRY,20.8058,105.7072,11h,32.18,1.95,0.15,6.74,61.2,303.5,0.1944,,,,2.86,0.048,0.089,0.306,12.163,5.676,2.2,2200,,8.16,,28,23.075,13.143,2.31,0.588,1.593,0.199,2.781,1.696,0.327,28.342,4.838,2.8
Ba Tha,D3,07/08/2019,07/08/2019,8,2019,DRY,20.8058,105.7072,8h45,28.6,1.35,0.11,6.48,22.5,225.1,0.1437,,,,5.32,,,,7.361,3.435,1.3,1300,,5.76,,22.4,15.975,20.91,,,,,,,,,,
Ba Tha,D3,06/09/2019,06/09/2019,9,2019,DRY,20.8058,105.7072,9h15,29.21,1.41,0.11,6.67,23.2,232,0.1488,,,,4.22,,,,8.346,3.895,1.45,1450,,5.28,,23.2,14.2,16.306,,,,,,,,,,
Ba Tha,D3,11/10/2019,11/10/2019,10,2019,DRY,20.8058,105.7072,9h45,28.47,2.36,0.12,6.53,94.4,253.7,0.1627,,,,4.76,,,,10.783,5.032,1.5,1500,,7.2,,24,17.75,19.595,,,,,,,,,,
Ba Tha,D3,11/11/2019,11/11/2019,11,2019,DRY,20.8058,105.7072,9h05,24.94,1.9,0.12,6.53,45.9,249.3,0.1598,,,,3.36,,,,,,,0,,,,,,,,,,,,,,,,
Ba Tha,D3,06/12/2019,06/12/2019,12,2019,DRY,20.8058,105.7072,10h43,20.45,3.1,0.2,6.74,55.7,395.1,0.2533,,,,,,,,,,,0,,,,,,,,,,,,,,,,
Ba Tha,D3,10/01/2020,10/01/2020,1,2020,DRY,20.8058,105.7072,10h15,23.8,1.35,0.15,6.45,41.1,313.1,0.201,,,,,,,,,,,0,,,,,,,,,,,,,,,,
Te Tieu bridge,D4,07/02/2018,07/02/2018,2,2018,DRY,20.6865,105.7471,11h45,17.54,2.9,0.16,6.77,41.3,335.8,0.2156,0.648,0.551,0.655,2.45,0.033,0.082,0.285,10.387,4.847,1.8,1800,11.372,9,8.8,32,23.075,23.227,,,,,,,,,,
Te Tieu bridge,D4,07/03/2018,07/03/2018,3,2018,DRY,20.6865,105.7471,,25.39,1.74,0.16,7,23.3,333.7,0.2133,0.862,0.246,0.8,3.15,0.037,0.059,0.186,7.678,3.583,1.5,1500,11.765,8.64,9.133,28.8,24.85,22.702,,,,,,,,,,
Te Tieu bridge,D4,05/04/2018,05/04/2018,4,2018,DRY,20.6865,105.7471,11h20,26.33,1.27,0.2,6.88,29.4,398.6,0.2551,2.819,0.25,0.107,3.62,0.014,0.014,0.042,7.856,3.666,2.1,2100,31.905,8.16,9.442,35.2,35.5,25.72,,,,,,,,,,
Te Tieu bridge,D4,15/05/2018,15/05/2018,5,2018,WET,20.6865,105.7471,16h,31.46,3.05,0.14,6.82,55.9,280,0.1794,0.872,0.356,0.877,2.82,0.092,0.124,0.279,5.942,2.773,1.65,1650,10.652,6.72,6.818,26.4,23.075,12.098,2.368,0.095,0,0.276,1.812,0,0.298,6.498,2.599,0.538
Te Tieu bridge,D4,06/06/2018,06/06/2018,6,2018,WET,20.6865,105.7471,9h40,31.84,1.64,0.11,6.73,56.6,225.2,0.1445,0.77,0.408,0.103,1.72,0.014,0.07,0.221,7.931,3.701,1.25,1250,9.767,5.76,6.164,23.2,17.75,16.608,2.161,0.3,0,0.232,1.927,0,0.093,0.572,7.725,0.201
Te Tieu bridge,D4,11/07/2018,11/07/2018,7,2018,WET,20.6865,105.7471,10h40,30.49,1.56,0.11,6.92,92,226.7,0.1445,0.447,0.066,0.755,1.02,0.036,0.071,0.222,10.143,4.733,1.7,1700,14.475,7.2,6.6,26.4,14.2,11.837,1.187,0.236,0.617,0.267,2.451,0,0,1.281,1.414,0.506
Te Tieu bridge,D4,08/08/2018,08/08/2018,8,2018,WET,20.6865,105.7471,10h50,30.7,2.12,0.07,6.8,55.7,158.9,0.1012,0.38,0.093,0.607,1.58,0.057,0.127,0.239,9.183,4.285,1.3,1300,4.455,4.8,5.365,18.4,14.2,8.887,0.142,0.511,1.376,0,3.282,0,0,22.606,3.936,2.466
Te Tieu bridge,D4,06/09/2018,06/09/2018,9,2018,WET,20.6865,105.7471,11h00,30.77,2.48,0.06,6.58,44.7,133.3,0.0852,0.647,0.127,0.352,1.7,0.014,0.063,0.175,9.018,4.208,1.05,1050,6.421,4.8,4.261,16,10.65,5.223,2.415,0.596,1.643,0,3.028,0,0.203,15.747,1.975,1.142
Te Tieu bridge,D4,11/10/2018,11/10/2018,10,2018,DRY,20.6865,105.7471,10h40,27.84,1.32,0.13,6.44,33.2,269.7,0.1735,0.805,0.167,1.19,2.26,0.035,0.054,0.197,11.223,5.237,1.95,1950,18.016,8.16,7.295,27.2,17.75,12.039,0.646,0.127,0,0.141,0.749,0.58,0.178,8.014,1.019,0.614
Te Tieu bridge,D4,05/11/2018,05/11/2018,11,2018,DRY,20.6865,105.7471,10h45,26.92,0.9,0.13,6.3,19.7,270.2,0.1739,0.783,0.083,1.579,2.98,0.111,0.154,0.314,11.147,5.202,1.95,1950,10.33,6.72,8.207,26.4,17.75,14.826,0.961,0.081,0,0.064,1.021,0.394,0.11,2.782,1.29,0.227
Te Tieu bridge,D4,11/12/2018,11/12/2018,12,2018,DRY,20.6865,105.7471,10h,22.87,0.8,0.17,6.84,19.6,353.2,0.2249,0.11,0.042,5.446,6.92,0.046,0.097,0.344,12.609,5.884,2.7,2700,19.034,9.6,8.965,33.6,24.85,10.71,0.539,0.109,0.498,0.065,1.015,0.332,0.143,1.233,0.877,0.124
Te Tieu bridge,D4,04/01/2019,04/01/2019,1,2019,DRY,20.6865,105.7471,10h,17.11,2.21,0.17,6.33,32.1,352.5,0.2247,0.882,0.111,3.192,5.04,0.034,0.078,0.182,11.282,5.265,2.8,2800,10.855,9.6,9.793,36.8,23.075,15.602,0.999,0.163,0.635,0.821,1.549,1.012,0.17,7.517,0.231,1.552
Te Tieu bridge,D4,15/02/2019,15/02/2019,2,2019,DRY,20.6865,105.7471,10h25,23.18,1.08,0.18,6.14,32.7,363.1,0.2329,0.749,0.198,3.124,5.24,0.014,0.014,0.164,9.242,4.313,2.5,2500,14.606,10.08,9.792,35.2,26.625,17.814,0.449,0.048,0,0.102,0.54,0.353,0.086,1.149,0.152,0.262
Te Tieu bridge,D4,05/03/2019,05/03/2019,3,2019,DRY,20.6865,105.7471,11h30,24.15,1.55,0.18,6.27,29.5,369.3,0.2372,0.842,0.224,3.718,6.14,0.034,0.059,0.149,9.757,4.553,2.6,2600,11.2,10.08,8.48,35.2,28.4,27.846,0.951,0.111,0,0.141,0.89,0.309,0.239,8.785,2.01,1.228
Te Tieu bridge,D4,11/04/2019,11/04/2019,4,2019,DRY,20.6865,105.7471,9h50,28.55,1.29,0.18,6.44,28.9,358.3,0.2297,0.689,0.469,3.152,4.68,0.095,0.123,0.242,7.958,3.714,2.45,2450,14.061,8.64,9.047,32,28.4,15.561,0.494,0,0,0,0.172,0.024,0.176,2.025,0.594,0.197
Te Tieu bridge,D4,15/05/2019,15/05/2019,5,2019,DRY,20.6865,105.7471,9h35,29.01,3.14,0.17,6.54,30.1,348.3,0.2232,0.684,0.641,3.565,5.62,0.014,0.059,0.192,9.412,4.392,2.3,2300,15.77,8.16,10.459,32,24.85,16.926,2,0,0,0.215,0.731,0.271,0.434,5.485,1.991,0.589
Te Tieu bridge,D4,20/06/2019,20/06/2019,6,2019,DRY,20.6865,105.7471,11h45,32.77,0.6,0.14,6.83,51.3,281.8,0.1804,0.429,0.188,1.557,2.82,0.048,0.094,0.235,11.594,5.411,2,2000,10.238,7.68,9.875,28.8,19.525,11.041,0.515,0.176,0.557,0.068,0.811,0.623,0.127,9.112,1.878,1.145
Te Tieu bridge,D4,09/07/2019,09/07/2019,7,2019,DRY,20.6865,105.7471,11h45,32.87,1.28,0.14,6.3,40.1,283.4,0.1817,,,,3.05,0.049,0.074,0.195,10.892,5.083,1.85,1850,,6.24,,26.4,21.3,13.431,1.408,0.277,0,0.11,1.275,0.335,0.118,10.559,2.065,0.974
Te Tieu bridge,D4,07/08/2019,07/08/2019,8,2019,DRY,20.6865,105.7471,9h30,29.37,2.52,0.07,6.46,49.2,167.1,0.1072,,,,3.08,,,,9.814,4.58,1.15,1150,,5.28,,19.2,12.425,13.814,,,,,,,,,,
Te Tieu bridge,D4,06/09/2019,06/09/2019,9,2019,DRY,20.6865,105.7471,10h,30.14,1.98,0.08,6.64,43.4,178.4,0.1138,,,,3.68,,,,8.722,4.07,1.25,1250,,4.8,,20,12.425,11.982,,,,,,,,,,
Te Tieu bridge,D4,11/10/2019,11/10/2019,10,2019,DRY,20.6865,105.7471,10h25,28.84,1.91,0.11,6.52,53.5,242.8,0.1556,,,,3.92,,,,10.796,5.038,1.5,1500,,6.24,,26.4,14.2,18.184,,,,,,,,,,
Te Tieu bridge,D4,11/11/2019,11/11/2019,11,2019,DRY,20.6865,105.7471,9h40,25.7,1.88,0.16,6.57,52.2,321.4,0.2059,,,,4.76,,,,,,,,,,,,,,,,,,,,,,,
Te Tieu bridge,D4,06/12/2019,06/12/2019,12,2019,DRY,20.6865,105.7471,11h25,20.95,3.35,0.18,6.51,38.7,357.3,0.2285,,,,,,,,,,,,,,,,,,,,,,,,,,,
Te Tieu bridge,D4,10/01/2020,10/01/2020,1,2020,DRY,20.6865,105.7471,10h52,23.5,1.5,0.21,6.26,27.5,426.7,0.2733,,,,,,,,,,,,,,,,,,,,,,,,,,,
Que bridge,D5,06/02/2018,06/02/2018,2,2018,DRY,20.5745,105.8726,15h37,17.6,3.89,0.2,6.83,119,393.2,0.2513,5.124,0.26,0.189,5.95,0.122,0.147,0.213,8.342,3.893,2.25,2250,17.32,10.56,0.833,38.4,28.4,24.96,,,,,,,,,,
Que bridge,D5,06/03/2018,06/03/2018,3,2018,DRY,20.5745,105.8726,,25.25,4.3,0.19,7.32,40,389.7,0.2486,1.038,0.186,1.853,3.5,0.028,0.044,0.122,7.182,3.352,2.25,2250,16.863,10.56,9.666,35.2,28.4,29.281,,,,,,,,,,
Que bridge,D5,04/04/2018,04/04/2018,4,2018,DRY,20.5745,105.8726,15h30,26.7,4.64,0.21,7.13,84.5,415.6,0.2659,3.268,0.091,0.1,4.02,0.014,0.014,0.147,6.231,2.908,2.4,2400,22.786,10.08,9.288,41.6,35.5,17.863,,,,,,,,,,
Que bridge,D5,16/05/2018,16/05/2018,5,2018,WET,20.5745,105.8726,8h30,31.57,2.33,0.16,6.93,46.7,323.5,0.2059,0.725,0.284,1.423,3.32,0.098,0.138,0.228,8.04,3.752,2.05,2050,10.652,8.16,6.409,32,23.075,10.304,3.404,0.533,1.265,0,3.479,0,0,10.363,3.595,1.262
Que bridge,D5,05/06/2018,05/06/2018,6,2018,WET,20.5745,105.8726,,33.02,2.14,0.12,6.84,62.1,253.9,0.1625,0.579,0.611,0.201,1.68,0.038,0.08,0.105,7.479,3.49,1.45,1450,10.07,7.2,5.809,26.4,19.525,17.577,1.126,0.173,0,0.114,1.185,0,0.031,0.255,3.764,0.094
Que bridge,D5,10/07/2018,10/07/2018,7,2018,WET,20.5745,105.8726,14h,33.77,1.84,0.14,7.11,43.4,283.9,0.1814,0.031,0.724,0.097,1.26,0.028,0.062,0.156,11.706,5.463,2,2000,10.145,8.64,10,28,19.53,10.184,1.105,0.311,0.357,0.095,2.011,0,0,9.109,2.094,1.145
Que bridge,D5,07/08/2018,07/08/2018,8,2018,WET,20.5745,105.8726,14h45,30.4,2.89,0.08,6.87,45,187.3,0.1196,0.551,0.121,0.127,1.28,0.056,0.115,0.201,8.512,3.972,1.6,1600,4.182,4.8,4.333,24.8,12.425,10.398,2.42,0.308,1.032,0,2.006,0,0.137,16.344,2.607,2.53
Que bridge,D5,05/09/2018,05/09/2018,9,2018,WET,20.5745,105.8726,17h10,30.13,2.11,0.07,7.68,57.7,156.9,0.1009,0.723,0.151,0.236,1.74,0.014,0.066,0.163,7.989,3.728,1.3,1300,6.579,5.28,4.193,17.6,8.875,6.806,0.074,0.24,0.653,0,1.567,0,0,7.524,0.793,0.588
Que bridge,D5,10/10/2018,10/10/2018,10,2018,DRY,20.5745,105.8726,15h0,28.95,1.98,0.11,6.66,49.2,239.5,0.1536,0.855,0.016,0.742,2.62,0.028,0.08,0.284,10.791,5.036,1.95,1950,9.642,6.24,5.932,28,14.2,10.66,2.759,0.069,0.523,0.121,0.392,0.319,0.055,7.075,1.522,0.753
Que bridge,D5,04/11/2018,04/11/2018,11,2018,DRY,20.5745,105.8726,14h,28.2,4.06,0.13,6.67,46.5,266.3,0.1704,0.66,0.132,0.787,2.16,0.052,0.095,0.225,10.205,4.762,2.1,2100,9.67,6.72,7.138,28.8,17.75,13.003,3.141,0.157,1.352,0.201,1.122,0.857,0.29,8.343,3.834,0.777
Que bridge,D5,10/12/2018,10/12/2018,12,2018,DRY,20.5745,105.8726,14h,23.33,1.6,0.16,6.67,26.5,335.4,0.2144,1.014,0.057,3.188,4.92,0.054,0.098,0.156,13.418,6.262,2.7,2700,17.296,9.12,8.276,36.8,23.075,12.018,0.949,0.053,0,0.053,0.375,0.177,0.059,1.583,0.688,0.24
Que bridge,D5,03/01/2019,03/01/2019,1,2019,DRY,20.5745,105.8726,14h18,18.37,3.2,0.19,6.33,130.9,390.6,0.2548,1.335,0.123,3.994,6.22,0.02,0.059,0.09,10.399,4.853,2.9,2900,11.926,10.08,9.034,42.4,26.625,17.317,1.084,0.047,0,0.07,0.505,0.315,0.043,1.827,1.296,0.337
Que bridge,D5,14/02/2019,14/02/2019,2,2019,DRY,20.5745,105.8726,13h40,24.29,0.86,0.15,5.98,55.1,311.6,0.1992,2.034,0.117,1.496,5.46,0.024,0.051,0.084,8.187,3.821,2.1,2100,9.929,9.6,8.083,32,19.525,18.516,0.39,0,0,0.042,0.227,0.222,0.038,0.234,0.107,0.073
Que bridge,D5,06/03/2019,06/03/2019,3,2019,DRY,20.5745,105.8726,13h25,24.45,1.04,0.16,6.17,16.9,321.7,0.206,2.082,0.258,1.829,4.92,0.014,0.044,0.125,8.373,3.907,2.1,2100,10.56,9.12,8.056,32.8,23.075,26.812,1.924,0.091,0,0.054,0.623,0.261,0.043,8.047,3.456,1.013
Que bridge,D5,10/04/2019,10/04/2019,4,2019,DRY,20.5745,105.8726,7h45,27.15,1.23,0.15,6.25,38.2,313.2,0.2012,1.188,0.176,2.17,4.22,0.04,0.064,0.144,7.79,3.635,2.25,2250,11.636,8.64,8.571,33.6,21.3,11.664,0.926,0.048,0,0.049,0.737,0.258,0.115,3.404,1.555,0.338
Que bridge,D5,14/05/2019,14/05/2019,5,2019,DRY,20.5745,105.8726,13h25,28.4,4,0.15,7.16,59.9,311,0.199,0.897,0.275,2.51,4.22,0.014,0.048,0.154,8.139,3.798,2.15,2150,10.687,8.16,8.755,32,19.525,15.927,2.709,0.089,0,0.113,1.168,0.634,0.111,7.945,3.246,0.616
Que bridge,D5,12/06/2019,21/06/2019,6,2019,DRY,20.5745,105.8726,14h10,34.31,1.6,0.17,6.75,93.1,339.5,0.2177,0.552,0.304,1.604,3.24,0.014,0.069,0.176,10.177,4.749,2.3,2300,17.143,9.6,9.625,32,24.85,14.206,1.328,0.269,0,0.098,1.29,1.049,0.094,13.308,1.642,2.243
Que bridge,D5,08/07/2019,08/07/2019,7,2019,DRY,20.5745,105.8726,7h45,32.49,3,0.13,6.78,34.9,264.2,0.1682,,,,3.32,0.039,0.077,0.16,10.072,4.7,1.75,1750,,6.72,,25.6,21.3,13.171,0.776,0.188,0,0.069,0.888,0.388,0.056,7.969,0.95,0.886
Que bridge,D5,06/08/2019,06/08/2019,8,2019,DRY,20.5745,105.8726,7h35,27.94,2.2,0.07,6.38,125.5,163.1,0.107,,,,2.94,,,,6.396,2.985,1.15,1150,,5.28,,19.2,12.425,12.617,,,,,,,,,,
Que bridge,D5,05/09/2019,05/09/2019,9,2019,DRY,20.5745,105.8726,7h40,28.76,2.18,0.1,6.58,47.3,208.3,0.1342,,,,3.22,,,,8.221,3.836,1.5,1500,,5.76,,25.6,12.425,14.291,,,,,,,,,,
Que bridge,D5,10/10/2019,10/10/2019,10,2019,DRY,20.5745,105.8726,7h40,28.79,1.4,0.13,6.45,45,273.3,0.1746,,,,6.72,,,,9.614,4.487,1.7,1700,,7.2,,29.6,15.975,20.054,,,,,,,,,,
Que bridge,D5,12/11/2019,12/11/2019,11,2019,DRY,20.5745,105.8726,7h45,25.24,1.96,0.15,6.52,40,312.8,0.2005,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,
Que bridge,D5,05/12/2019,05/12/2019,12,2019,DRY,20.5745,105.8726,7h50,21.69,2.2,0.18,6.5,22.5,358.2,0.2302,,,,,,,,,,,,,,,,,,,,,,,,,,,
Que bridge,D5,09/01/2020,09/01/2020,1,2020,DRY,20.5745,105.8726,7h45,22.55,0.82,0.27,6.38,23.5,535.2,0.3426,,,,,,,,,,,,,,,,,,,,,,,,,,,
Do bridge,D6,06/02/2018,06/02/2018,2,2018,DRY,20.5158,105.9115,15h11,17.11,4.53,0.21,6.81,25.5,413.6,0.2647,3.991,0.004,0.76,5.6,0.032,0.049,0.141,10.421,4.863,2.25,2250,20.131,10.08,9.333,37.6,35.5,19.402,,,,,,,,,,
